AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Alabama,All,2016-17,16,6.7,3,64,996,> 100%
State,Alabama,All,2016-17,17,5.5,1,54,"1,004",> 100%
State,Alabama,All,2016-17,18,6,0,56,926,> 100%
State,Alabama,All,2016-17,19,5.3,1,56,"1,078",> 100%
State,Alabama,All,2016-17,20,5,2,49,"1,017",> 100%
State,Alabama,All,2016-17,21,6.5,2,63,999,> 100%
State,Alabama,All,2016-17,22,5.5,0,52,950,> 100%
State,Alabama,All,2016-17,23,5,0,50,"1,010",> 100%
State,Alabama,All,2016-17,24,3.8,0,36,939,> 100%
State,Alabama,All,2016-17,25,5.1,0,50,984,> 100%
State,Alabama,All,2016-17,26,5.2,0,49,949,> 100%
State,Alabama,All,2016-17,27,4.9,0,47,965,> 100%
State,Alabama,All,2016-17,28,5,0,49,972,> 100%
State,Alabama,All,2016-17,29,5.5,0,54,975,> 100%
State,Alabama,All,2016-17,30,6.9,0,63,914,99%
State,Alabama,All,2016-17,31,5.5,0,53,959,> 100%
State,Alabama,All,2016-17,32,6.6,0,62,937,> 100%
State,Alabama,All,2016-17,33,5,0,48,963,> 100%
State,Alabama,All,2016-17,34,5.7,0,54,947,> 100%
State,Alabama,All,2016-17,35,5,0,48,951,> 100%
State,Alabama,All,2016-17,36,6.3,2,61,999,> 100%
State,Alabama,All,2016-17,37,6.4,0,63,990,> 100%
State,Alabama,All,2016-17,38,3.8,0,39,"1,028",> 100%
State,Alabama,All,2016-17,39,5.1,0,52,"1,025",> 100%
State,Alaska,All,2016-17,40,6.6,0,6,91,> 100%
State,Alaska,All,2016-17,41,4.3,0,4,94,> 100%
State,Alaska,All,2016-17,42,6.7,0,7,105,> 100%
State,Alaska,All,2016-17,43,8,0,7,87,> 100%
State,Alaska,All,2016-17,44,9.6,0,7,73,> 100%
State,Alaska,All,2016-17,45,8.5,0,8,94,> 100%
State,Alaska,All,2016-17,46,1.3,0,1,77,> 100%
State,Alaska,All,2016-17,47,6.8,0,5,73,> 100%
State,Alaska,All,2016-17,48,10.8,0,10,93,> 100%
State,Alaska,All,2016-17,49,8.5,0,9,106,> 100%
State,Alaska,All,2016-17,50,4.3,0,4,92,> 100%
State,Alaska,All,2016-17,51,2.9,0,3,103,> 100%
State,Alaska,All,2016-17,52,10.1,2,7,89,> 100%
State,Alaska,All,2016-17,1,6.4,0,7,110,> 100%
State,Alaska,All,2016-17,2,5.4,0,5,93,> 100%
State,Alaska,All,2016-17,3,3.9,1,3,102,> 100%
State,Alaska,All,2016-17,4,4.7,0,4,85,> 100%
State,Alaska,All,2016-17,5,8.7,0,8,92,> 100%
State,Alaska,All,2016-17,6,6.6,1,3,61,84.6%
State,Alaska,All,2016-17,7,7.1,1,5,84,> 100%
State,Alaska,All,2016-17,8,10.1,2,6,79,> 100%
State,Alaska,All,2016-17,9,7.4,0,5,68,94.3%
State,Alaska,All,2016-17,10,6.3,1,4,80,> 100%
State,Alaska,All,2016-17,11,5.7,0,5,87,> 100%
State,Alaska,All,2016-17,12,9.2,2,7,98,> 100%
State,Alaska,All,2016-17,13,4.3,0,4,94,> 100%
State,Alaska,All,2016-17,14,3.5,0,3,86,> 100%
State,Alaska,All,2016-17,15,10.3,0,10,97,> 100%
State,Alaska,All,2016-17,16,7.8,0,5,64,88.8%
State,Alaska,All,2016-17,17,9.5,1,7,84,> 100%
State,Alaska,All,2016-17,18,2.6,0,2,78,> 100%
State,Alaska,All,2016-17,19,15.6,0,12,77,> 100%
State,Alaska,All,2016-17,20,4.2,1,2,72,99.9%
State,Alaska,All,2016-17,21,8,0,6,75,> 100%
State,Alaska,All,2016-17,22,3.7,0,3,81,> 100%
State,Alaska,All,2016-17,23,2.5,0,2,81,> 100%
State,Alaska,All,2016-17,24,8.3,0,7,84,> 100%
State,Alaska,All,2016-17,25,2.5,0,2,81,> 100%
State,Alaska,All,2016-17,26,4,0,3,75,> 100%
State,Alaska,All,2016-17,27,2.4,0,2,84,> 100%
State,Alaska,All,2016-17,28,2.9,0,2,68,94.3%
State,Alaska,All,2016-17,29,10.5,0,8,76,> 100%
State,Alaska,All,2016-17,30,0,0,0,75,> 100%
State,Alaska,All,2016-17,31,7.6,0,5,66,91.6%
State,Alaska,All,2016-17,32,5.7,0,4,70,97.1%
State,Alaska,All,2016-17,33,12.5,1,10,88,> 100%
State,Alaska,All,2016-17,34,2.4,0,2,85,> 100%
State,Alaska,All,2016-17,35,6.4,0,5,78,> 100%
State,Alaska,All,2016-17,36,4.4,0,4,90,> 100%
State,Alaska,All,2016-17,37,3.7,1,2,82,> 100%
State,Alaska,All,2016-17,38,4.3,0,4,93,> 100%
State,Alaska,All,2016-17,39,7.1,0,8,112,> 100%
State,Arizona,All,2016-17,40,4.8,0,47,984,> 100%
State,Arizona,All,2016-17,41,5.4,0,56,"1,044",> 100%
State,Arizona,All,2016-17,42,5.1,0,54,"1,052",> 100%
State,Arizona,All,2016-17,43,5,1,49,997,> 100%
State,Arizona,All,2016-17,44,4.5,1,47,"1,056",> 100%
State,Arizona,All,2016-17,45,5.8,0,61,"1,045",> 100%
State,Arizona,All,2016-17,46,5.7,0,59,"1,030",> 100%
State,Arizona,All,2016-17,47,4.2,0,46,"1,087",> 100%
State,Arizona,All,2016-17,48,4.3,0,47,"1,102",> 100%
State,Arizona,All,2016-17,49,6,0,65,"1,090",> 100%
State,Arizona,All,2016-17,50,4,1,43,"1,090",> 100%
State,Arizona,All,2016-17,51,6.1,0,65,"1,064",> 100%
State,Arizona,All,2016-17,52,8.6,0,100,"1,159",> 100%
State,Arizona,All,2016-17,1,7.2,4,78,"1,141",> 100%
State,Arizona,All,2016-17,2,5.4,1,64,"1,195",> 100%
State,Arizona,All,2016-17,3,7.3,3,77,"1,090",> 100%
State,Arizona,All,2016-17,4,6,3,66,"1,153",> 100%
State,Arizona,All,2016-17,5,7,4,81,"1,219",> 100%
State,Arizona,All,2016-17,6,6.8,6,74,"1,176",> 100%
State,Arizona,All,2016-17,7,6.8,2,73,"1,097",> 100%
State,Arizona,All,2016-17,8,5.4,2,56,"1,075",> 100%
State,Arizona,All,2016-17,9,7.6,5,83,"1,156",> 100%
State,Arizona,All,2016-17,10,6.1,3,66,"1,132",> 100%
State,Arizona,All,2016-17,11,7,5,76,"1,165",> 100%
State,Arizona,All,2016-17,12,6.4,5,70,"1,176",> 100%
State,Arizona,All,2016-17,13,6.1,3,65,"1,111",> 100%
State,Arizona,All,2016-17,14,6,1,68,"1,154",> 100%
State,Arizona,All,2016-17,15,5.8,1,64,"1,126",> 100%
State,Arizona,All,2016-17,16,6.4,2,69,"1,106",> 100%
State,Arizona,All,2016-17,17,6.6,4,73,"1,162",> 100%
State,Arizona,All,2016-17,18,5.9,4,64,"1,161",> 100%
State,Arizona,All,2016-17,19,6.6,1,72,"1,109",> 100%
State,Arizona,All,2016-17,20,5.8,6,56,"1,069",> 100%
State,Arizona,All,2016-17,21,5.5,1,57,"1,058",> 100%
State,Arizona,All,2016-17,22,4.6,2,51,"1,144",> 100%
State,Arizona,All,2016-17,23,4.6,2,50,"1,141",> 100%
State,Arizona,All,2016-17,24,5.8,1,61,"1,077",> 100%
State,Arizona,All,2016-17,25,5.3,1,58,"1,113",> 100%
State,Arizona,All,2016-17,26,5.2,0,58,"1,109",> 100%
State,Arizona,All,2016-17,27,4.6,1,51,"1,131",> 100%
State,Arizona,All,2016-17,28,6,1,64,"1,076",> 100%
State,Arizona,All,2016-17,29,4.6,0,50,"1,077",> 100%
State,Arizona,All,2016-17,30,4.3,0,43,"1,011",> 100%
State,Arizona,All,2016-17,31,3.5,0,36,"1,042",> 100%
State,Arizona,All,2016-17,32,4.9,0,52,"1,072",> 100%
State,Arizona,All,2016-17,33,4.5,1,43,983,> 100%
State,Arizona,All,2016-17,34,4,1,39,"1,006",> 100%
State,Arizona,All,2016-17,35,4.7,0,49,"1,048",> 100%
State,Arizona,All,2016-17,36,5.4,0,58,"1,066",> 100%
State,Arizona,All,2016-17,37,4.4,0,46,"1,049",> 100%
State,Arizona,All,2016-17,38,3.8,0,39,"1,032",> 100%
State,Arizona,All,2016-17,39,5.5,0,55,"1,009",> 100%
State,Arkansas,All,2016-17,40,7.6,0,45,590,> 100%
State,Arkansas,All,2016-17,41,8.5,0,48,567,> 100%
State,Arkansas,All,2016-17,42,7.7,0,44,573,> 100%
State,Arkansas,All,2016-17,43,8.1,0,49,606,> 100%
State,Arkansas,All,2016-17,44,5.8,0,36,620,> 100%
State,Arkansas,All,2016-17,45,8.2,0,53,647,> 100%
State,Arkansas,All,2016-17,46,5.4,0,34,624,> 100%
State,Arkansas,All,2016-17,47,7.1,0,46,644,> 100%
State,Arkansas,All,2016-17,48,8,1,49,626,> 100%
State,Arkansas,All,2016-17,49,7.7,0,50,648,> 100%
State,Arkansas,All,2016-17,50,7.6,0,54,709,> 100%
State,Arkansas,All,2016-17,51,7.9,1,52,672,> 100%
State,Arkansas,All,2016-17,52,9,2,62,710,> 100%
State,Arkansas,All,2016-17,1,10.4,7,62,664,> 100%
State,Arkansas,All,2016-17,2,7.5,1,49,671,> 100%
State,Arkansas,All,2016-17,3,8.7,0,58,664,> 100%
State,Arkansas,All,2016-17,4,6.4,1,38,605,> 100%
State,Arkansas,All,2016-17,5,9.1,1,57,636,> 100%
State,Arkansas,All,2016-17,6,10.5,1,66,636,> 100%
State,Arkansas,All,2016-17,7,10.1,5,60,645,> 100%
State,Arkansas,All,2016-17,8,9.2,4,58,674,> 100%
State,Arkansas,All,2016-17,9,9.2,4,59,683,> 100%
State,Arkansas,All,2016-17,10,10.2,7,59,649,> 100%
State,Arkansas,All,2016-17,11,7.9,5,47,662,> 100%
State,Arkansas,All,2016-17,12,8.1,5,47,640,> 100%
State,Arkansas,All,2016-17,13,5.9,4,35,660,> 100%
State,Arkansas,All,2016-17,14,9.1,3,55,636,> 100%
State,Arkansas,All,2016-17,15,6.9,0,45,648,> 100%
State,Arkansas,All,2016-17,16,5.1,1,30,612,> 100%
State,Arkansas,All,2016-17,17,7.6,0,47,621,> 100%
State,Arkansas,All,2016-17,18,6.7,0,40,597,> 100%
State,Arkansas,All,2016-17,19,5.5,0,34,614,> 100%
State,Arkansas,All,2016-17,20,7.3,0,44,605,> 100%
State,Arkansas,All,2016-17,21,5.8,0,34,590,> 100%
State,Arkansas,All,2016-17,22,8.3,0,49,590,> 100%
State,Arkansas,All,2016-17,23,7.4,0,43,584,> 100%
State,Arkansas,All,2016-17,24,6.5,0,40,614,> 100%
State,Arkansas,All,2016-17,25,8.1,1,49,619,> 100%
State,Arkansas,All,2016-17,26,5.5,0,33,600,> 100%
State,Arkansas,All,2016-17,27,6.9,0,43,625,> 100%
State,Arkansas,All,2016-17,28,7.6,0,45,595,> 100%
State,Arkansas,All,2016-17,29,5.2,0,30,578,> 100%
State,Arkansas,All,2016-17,30,8.1,0,49,607,> 100%
State,Arkansas,All,2016-17,31,4.6,0,25,549,98.1%
State,Arkansas,All,2016-17,32,5.5,0,33,599,> 100%
State,Arkansas,All,2016-17,33,8.1,0,48,590,> 100%
State,Arkansas,All,2016-17,34,5,0,29,585,> 100%
State,Arkansas,All,2016-17,35,7.3,0,42,577,> 100%
State,Arkansas,All,2016-17,36,6.5,0,39,600,> 100%
State,Arkansas,All,2016-17,37,7.6,0,48,631,> 100%
State,Arkansas,All,2016-17,38,8.6,0,51,595,> 100%
State,Arkansas,All,2016-17,39,7.1,0,43,605,> 100%
State,California,All,2016-17,40,6.7,4,319,"4,844",> 100%
State,California,All,2016-17,41,6.7,1,327,"4,873",> 100%
State,California,All,2016-17,42,7.2,1,347,"4,842",> 100%
State,California,All,2016-17,43,6.3,1,309,"4,885",> 100%
State,California,All,2016-17,44,7.2,1,344,"4,768",> 100%
State,California,All,2016-17,45,6.8,2,329,"4,874",> 100%
State,California,All,2016-17,46,7,1,336,"4,815",> 100%
State,California,All,2016-17,47,6.9,3,337,"4,960",> 100%
State,California,All,2016-17,48,7.8,6,403,"5,268",> 100%
State,California,All,2016-17,49,7.8,5,426,"5,512",> 100%
State,California,All,2016-17,50,8.4,12,438,"5,333",> 100%
State,California,All,2016-17,51,8.2,18,435,"5,506",> 100%
State,California,All,2016-17,52,9.1,22,503,"5,758",> 100%
State,California,All,2016-17,1,10.8,55,594,"6,024",> 100%
State,California,All,2016-17,2,11,78,605,"6,221",> 100%
State,California,All,2016-17,3,10.9,71,576,"5,942",> 100%
State,California,All,2016-17,4,9.9,54,515,"5,726",> 100%
State,California,All,2016-17,5,10.1,36,564,"5,933",> 100%
State,California,All,2016-17,6,10.4,41,554,"5,697",> 100%
State,California,All,2016-17,7,9.7,35,511,"5,601",> 100%
State,California,All,2016-17,8,8.9,27,445,"5,330",> 100%
State,California,All,2016-17,9,8.9,21,468,"5,509",> 100%
State,California,All,2016-17,10,8.9,11,471,"5,418",> 100%
State,California,All,2016-17,11,8.4,10,440,"5,338",> 100%
State,California,All,2016-17,12,8,6,403,"5,121",> 100%
State,California,All,2016-17,13,8,13,397,"5,142",> 100%
State,California,All,2016-17,14,8.7,3,446,"5,155",> 100%
State,California,All,2016-17,15,8,7,401,"5,100",> 100%
State,California,All,2016-17,16,7.9,5,391,"5,028",> 100%
State,California,All,2016-17,17,7.6,1,396,"5,221",> 100%
State,California,All,2016-17,18,7.3,1,380,"5,207",> 100%
State,California,All,2016-17,19,8,1,388,"4,875",> 100%
State,California,All,2016-17,20,6.9,5,343,"5,051",> 100%
State,California,All,2016-17,21,7.3,3,351,"4,838",> 100%
State,California,All,2016-17,22,7.5,2,365,"4,871",> 100%
State,California,All,2016-17,23,6.7,3,320,"4,839",> 100%
State,California,All,2016-17,24,7,1,340,"4,887",> 100%
State,California,All,2016-17,25,6.7,0,342,"5,116",> 100%
State,California,All,2016-17,26,7,3,335,"4,838",> 100%
State,California,All,2016-17,27,6.2,4,301,"4,898",> 100%
State,California,All,2016-17,28,6.4,0,305,"4,735",> 100%
State,California,All,2016-17,29,6.2,2,293,"4,758",> 100%
State,California,All,2016-17,30,6.7,0,308,"4,624",> 100%
State,California,All,2016-17,31,6.3,0,302,"4,831",> 100%
State,California,All,2016-17,32,6.1,1,286,"4,669",> 100%
State,California,All,2016-17,33,6.2,1,284,"4,611",> 100%
State,California,All,2016-17,34,6.8,3,304,"4,486",98.9%
State,California,All,2016-17,35,6,1,300,"5,003",> 100%
State,California,All,2016-17,36,6,1,299,"4,966",> 100%
State,California,All,2016-17,37,6.4,0,300,"4,695",> 100%
State,California,All,2016-17,38,6.6,3,312,"4,743",> 100%
State,California,All,2016-17,39,6,0,299,"4,982",> 100%
State,Colorado,All,2016-17,40,4.9,0,34,692,> 100%
State,Colorado,All,2016-17,41,6.3,0,46,736,> 100%
State,Colorado,All,2016-17,42,6,0,43,711,> 100%
State,Colorado,All,2016-17,43,4.8,0,35,724,> 100%
State,Colorado,All,2016-17,44,5.1,3,32,685,> 100%
State,Colorado,All,2016-17,45,4.7,0,32,682,> 100%
State,Colorado,All,2016-17,46,4.4,0,31,711,> 100%
State,Colorado,All,2016-17,47,4.7,0,35,745,> 100%
State,Colorado,All,2016-17,48,6.3,0,46,728,> 100%
State,Colorado,All,2016-17,49,5.8,0,46,798,> 100%
State,Colorado,All,2016-17,50,6.2,0,46,743,> 100%
State,Colorado,All,2016-17,51,5.7,1,40,723,> 100%
State,Colorado,All,2016-17,52,6.6,4,47,777,> 100%
State,Colorado,All,2016-17,1,5.5,7,36,787,> 100%
State,Colorado,All,2016-17,2,6.2,4,47,825,> 100%
State,Colorado,All,2016-17,3,7.7,14,46,781,> 100%
State,Colorado,All,2016-17,4,9.5,8,62,740,> 100%
State,Colorado,All,2016-17,5,8.3,11,54,784,> 100%
State,Colorado,All,2016-17,6,6.8,12,43,810,> 100%
State,Colorado,All,2016-17,7,9,19,51,780,> 100%
State,Colorado,All,2016-17,8,7.2,10,48,810,> 100%
State,Colorado,All,2016-17,9,6.9,10,44,782,> 100%
State,Colorado,All,2016-17,10,8,7,58,810,> 100%
State,Colorado,All,2016-17,11,7.9,6,57,797,> 100%
State,Colorado,All,2016-17,12,6.4,4,45,768,> 100%
State,Colorado,All,2016-17,13,8.1,7,54,756,> 100%
State,Colorado,All,2016-17,14,7,6,48,767,> 100%
State,Colorado,All,2016-17,15,6.7,5,46,758,> 100%
State,Colorado,All,2016-17,16,6.8,4,50,796,> 100%
State,Colorado,All,2016-17,17,6.2,2,42,715,> 100%
State,Colorado,All,2016-17,18,4.4,0,31,709,> 100%
State,Colorado,All,2016-17,19,4.8,1,33,715,> 100%
State,Colorado,All,2016-17,20,5.2,0,36,690,> 100%
State,Colorado,All,2016-17,21,5.4,1,38,723,> 100%
State,Colorado,All,2016-17,22,5.3,2,32,646,> 100%
State,Colorado,All,2016-17,23,6.4,0,44,690,> 100%
State,Colorado,All,2016-17,24,4.4,1,30,702,> 100%
State,Colorado,All,2016-17,25,6,1,39,672,> 100%
State,Colorado,All,2016-17,26,4.2,0,28,661,> 100%
State,Colorado,All,2016-17,27,4.1,0,29,711,> 100%
State,Colorado,All,2016-17,28,5.2,0,33,639,> 100%
State,Colorado,All,2016-17,29,5.9,0,38,640,> 100%
State,Colorado,All,2016-17,30,4.4,0,29,659,> 100%
State,Colorado,All,2016-17,31,4.4,0,29,654,> 100%
State,Colorado,All,2016-17,32,4.7,1,31,674,> 100%
State,Colorado,All,2016-17,33,5.6,0,36,642,> 100%
State,Colorado,All,2016-17,34,4,0,27,669,> 100%
State,Colorado,All,2016-17,35,4.6,0,31,680,> 100%
State,Colorado,All,2016-17,36,4.6,1,32,711,> 100%
State,Colorado,All,2016-17,37,5.7,0,43,748,> 100%
State,Colorado,All,2016-17,38,4.7,0,32,688,> 100%
State,Colorado,All,2016-17,39,5.1,1,35,701,> 100%
State,Connecticut,All,2016-17,40,5.9,0,36,613,> 100%
State,Connecticut,All,2016-17,41,7.6,0,41,537,96.9%
State,Connecticut,All,2016-17,42,5.4,0,33,607,> 100%
State,Connecticut,All,2016-17,43,6.5,0,36,556,> 100%
State,Connecticut,All,2016-17,44,6.1,0,38,628,> 100%
State,Connecticut,All,2016-17,45,6.9,0,42,613,> 100%
State,Connecticut,All,2016-17,46,5.6,0,35,622,> 100%
State,Connecticut,All,2016-17,47,8.5,1,53,638,> 100%
State,Connecticut,All,2016-17,48,6.8,0,43,631,> 100%
State,Connecticut,All,2016-17,49,8.4,0,51,609,> 100%
State,Connecticut,All,2016-17,50,5.4,0,35,645,> 100%
State,Connecticut,All,2016-17,51,7.3,1,44,619,> 100%
State,Connecticut,All,2016-17,52,6.4,2,39,641,> 100%
State,Connecticut,All,2016-17,1,8.6,3,53,652,> 100%
State,Connecticut,All,2016-17,2,8.5,2,54,661,> 100%
State,Connecticut,All,2016-17,3,8.7,2,58,692,> 100%
State,Connecticut,All,2016-17,4,7.2,5,42,651,> 100%
State,Connecticut,All,2016-17,5,9.3,7,55,665,> 100%
State,Connecticut,All,2016-17,6,9.9,8,64,730,> 100%
State,Connecticut,All,2016-17,7,10.7,12,60,675,> 100%
State,Connecticut,All,2016-17,8,10.4,14,56,674,> 100%
State,Connecticut,All,2016-17,9,9.6,8,51,617,> 100%
State,Connecticut,All,2016-17,10,7.5,4,44,636,> 100%
State,Connecticut,All,2016-17,11,9.2,6,49,596,> 100%
State,Connecticut,All,2016-17,12,9.1,1,56,627,> 100%
State,Connecticut,All,2016-17,13,7.6,0,49,648,> 100%
State,Connecticut,All,2016-17,14,9,3,56,652,> 100%
State,Connecticut,All,2016-17,15,6.6,1,40,625,> 100%
State,Connecticut,All,2016-17,16,5.8,0,35,603,> 100%
State,Connecticut,All,2016-17,17,6.5,2,38,617,> 100%
State,Connecticut,All,2016-17,18,8.1,2,42,544,98.2%
State,Connecticut,All,2016-17,19,6.1,0,34,553,99.8%
State,Connecticut,All,2016-17,20,8.3,0,46,556,> 100%
State,Connecticut,All,2016-17,21,7.6,0,44,578,> 100%
State,Connecticut,All,2016-17,22,5.4,0,32,597,> 100%
State,Connecticut,All,2016-17,23,8.1,1,45,571,> 100%
State,Connecticut,All,2016-17,24,7.8,0,45,575,> 100%
State,Connecticut,All,2016-17,25,5.4,1,31,588,> 100%
State,Connecticut,All,2016-17,26,5.1,0,29,572,> 100%
State,Connecticut,All,2016-17,27,9,0,50,557,> 100%
State,Connecticut,All,2016-17,28,6,0,33,551,99.4%
State,Connecticut,All,2016-17,29,5,0,28,559,> 100%
State,Connecticut,All,2016-17,30,6.9,0,38,548,98.9%
State,Connecticut,All,2016-17,31,7.4,0,43,579,> 100%
State,Connecticut,All,2016-17,32,5.8,0,30,520,93.8%
State,Connecticut,All,2016-17,33,5.2,0,27,520,93.8%
State,Connecticut,All,2016-17,34,7.8,0,42,538,97.1%
State,Connecticut,All,2016-17,35,4.6,0,24,524,94.6%
State,Connecticut,All,2016-17,36,5,0,28,561,> 100%
State,Connecticut,All,2016-17,37,8.1,0,48,589,> 100%
State,Connecticut,All,2016-17,38,6.8,0,38,561,> 100%
State,Connecticut,All,2016-17,39,6,0,32,537,96.9%
State,Delaware,All,2016-17,40,4.7,0,8,170,> 100%
State,Delaware,All,2016-17,41,3.9,0,6,155,> 100%
State,Delaware,All,2016-17,42,7.7,0,15,194,> 100%
State,Delaware,All,2016-17,43,8.9,0,14,157,> 100%
State,Delaware,All,2016-17,44,4.9,0,9,182,> 100%
State,Delaware,All,2016-17,45,8.9,0,16,180,> 100%
State,Delaware,All,2016-17,46,2.6,0,5,191,> 100%
State,Delaware,All,2016-17,47,3.8,0,6,157,> 100%
State,Delaware,All,2016-17,48,4.2,0,7,166,> 100%
State,Delaware,All,2016-17,49,7.8,1,13,179,> 100%
State,Delaware,All,2016-17,50,8.3,0,15,180,> 100%
State,Delaware,All,2016-17,51,3.4,0,6,178,> 100%
State,Delaware,All,2016-17,52,4.8,0,9,187,> 100%
State,Delaware,All,2016-17,1,9.6,0,19,198,> 100%
State,Delaware,All,2016-17,2,7.8,1,15,204,> 100%
State,Delaware,All,2016-17,3,7.4,1,15,216,> 100%
State,Delaware,All,2016-17,4,9.4,1,17,191,> 100%
State,Delaware,All,2016-17,5,10.8,0,20,185,> 100%
State,Delaware,All,2016-17,6,6.5,2,11,199,> 100%
State,Delaware,All,2016-17,7,6.8,2,10,176,> 100%
State,Delaware,All,2016-17,8,11.2,4,16,179,> 100%
State,Delaware,All,2016-17,9,10.6,2,17,180,> 100%
State,Delaware,All,2016-17,10,6.2,3,6,145,98.2%
State,Delaware,All,2016-17,11,6.6,1,12,196,> 100%
State,Delaware,All,2016-17,12,9.1,2,16,197,> 100%
State,Delaware,All,2016-17,13,8.5,2,15,200,> 100%
State,Delaware,All,2016-17,14,7.1,2,10,168,> 100%
State,Delaware,All,2016-17,15,9.7,1,16,176,> 100%
State,Delaware,All,2016-17,16,7.4,1,14,203,> 100%
State,Delaware,All,2016-17,17,4.7,1,7,169,> 100%
State,Delaware,All,2016-17,18,3.6,0,6,169,> 100%
State,Delaware,All,2016-17,19,7.8,1,12,167,> 100%
State,Delaware,All,2016-17,20,4.4,0,7,158,> 100%
State,Delaware,All,2016-17,21,3.5,0,5,143,96.8%
State,Delaware,All,2016-17,22,4,0,6,149,> 100%
State,Delaware,All,2016-17,23,6.6,0,11,166,> 100%
State,Delaware,All,2016-17,24,5.3,0,8,150,> 100%
State,Delaware,All,2016-17,25,3.9,0,6,152,> 100%
State,Delaware,All,2016-17,26,4.1,0,7,172,> 100%
State,Delaware,All,2016-17,27,10.1,0,16,159,> 100%
State,Delaware,All,2016-17,28,7.5,0,13,174,> 100%
State,Delaware,All,2016-17,29,7.9,0,13,164,> 100%
State,Delaware,All,2016-17,30,4.7,0,8,170,> 100%
State,Delaware,All,2016-17,31,5.6,0,8,144,97.5%
State,Delaware,All,2016-17,32,5.4,0,9,166,> 100%
State,Delaware,All,2016-17,33,4.9,0,8,163,> 100%
State,Delaware,All,2016-17,34,5.8,0,10,173,> 100%
State,Delaware,All,2016-17,35,5.4,0,8,149,> 100%
State,Delaware,All,2016-17,36,3.9,0,7,178,> 100%
State,Delaware,All,2016-17,37,3.7,0,6,161,> 100%
State,Delaware,All,2016-17,38,3.9,0,6,155,> 100%
State,Delaware,All,2016-17,39,2.8,0,5,176,> 100%
State,District of Columbia,All,2016-17,40,3,0,3,101,> 100%
State,District of Columbia,All,2016-17,41,3.4,0,3,87,97.4%
State,District of Columbia,All,2016-17,42,6.7,1,5,90,> 100%
State,District of Columbia,All,2016-17,43,6.4,0,6,94,> 100%
State,District of Columbia,All,2016-17,44,3.2,0,3,94,> 100%
State,District of Columbia,All,2016-17,45,5.6,0,5,89,99.7%
State,District of Columbia,All,2016-17,46,1.6,0,2,124,> 100%
State,District of Columbia,All,2016-17,47,1.9,0,2,105,> 100%
State,District of Columbia,All,2016-17,48,2.6,0,3,114,> 100%
State,District of Columbia,All,2016-17,49,4.6,0,5,109,> 100%
State,District of Columbia,All,2016-17,50,3.8,0,4,105,> 100%
State,District of Columbia,All,2016-17,51,3.3,0,4,122,> 100%
State,District of Columbia,All,2016-17,52,7.4,0,7,95,> 100%
State,District of Columbia,All,2016-17,1,4.9,1,4,102,> 100%
State,District of Columbia,All,2016-17,2,6.3,0,7,112,> 100%
State,District of Columbia,All,2016-17,3,5,0,5,101,> 100%
State,District of Columbia,All,2016-17,4,7.6,0,7,92,> 100%
State,District of Columbia,All,2016-17,5,2.1,0,2,97,> 100%
State,District of Columbia,All,2016-17,6,3.2,0,3,94,> 100%
State,District of Columbia,All,2016-17,7,10.2,4,8,118,> 100%
State,District of Columbia,All,2016-17,8,5,2,3,101,> 100%
State,District of Columbia,All,2016-17,9,5.5,0,6,110,> 100%
State,District of Columbia,All,2016-17,10,7.1,0,8,112,> 100%
State,District of Columbia,All,2016-17,11,2.1,0,2,95,> 100%
State,District of Columbia,All,2016-17,12,4.8,0,5,104,> 100%
State,District of Columbia,All,2016-17,13,3.6,0,4,111,> 100%
State,District of Columbia,All,2016-17,14,4.3,0,4,94,> 100%
State,District of Columbia,All,2016-17,15,6.7,0,7,105,> 100%
State,District of Columbia,All,2016-17,16,5.8,0,6,103,> 100%
State,District of Columbia,All,2016-17,17,6.9,1,6,101,> 100%
State,District of Columbia,All,2016-17,18,2.1,0,2,95,> 100%
State,District of Columbia,All,2016-17,19,6.4,0,6,94,> 100%
State,District of Columbia,All,2016-17,20,6.3,0,7,112,> 100%
State,District of Columbia,All,2016-17,21,4.7,0,4,85,95.2%
State,District of Columbia,All,2016-17,22,7.6,0,8,105,> 100%
State,District of Columbia,All,2016-17,23,4.9,0,4,82,91.8%
State,District of Columbia,All,2016-17,24,3.6,0,3,84,94.1%
State,District of Columbia,All,2016-17,25,3.4,0,3,87,97.4%
State,District of Columbia,All,2016-17,26,5.9,0,6,102,> 100%
State,District of Columbia,All,2016-17,27,5.6,0,5,89,99.7%
State,District of Columbia,All,2016-17,28,6.7,0,6,90,> 100%
State,District of Columbia,All,2016-17,29,5.9,1,4,85,95.2%
State,District of Columbia,All,2016-17,30,2.6,0,2,77,86.2%
State,District of Columbia,All,2016-17,31,9.2,0,8,87,97.4%
State,District of Columbia,All,2016-17,32,7.6,0,8,105,> 100%
State,District of Columbia,All,2016-17,33,3.6,0,3,83,92.9%
State,District of Columbia,All,2016-17,34,3.3,0,3,92,> 100%
